,date_assigned,zip_code,action,geolocation,city,service_request_status,condition,latitude,location_description,service_request_closed_time,disposition,case_number,service_request_created_date,street_address,longitude,violation_id,corrected,code_reference,item,inspection_date,date_closed,service_request_number,unit_number,date_filed
581,2022-12-12T00:00:00.000,20906,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Utility Room 1,2023-02-13T00:00:00.000,Violations Corrected,176748,2022-12-12T00:00:00.000,12625 GEORGIA AVE,0,597455,2023-02-13T00:00:00.000,26-9(a)(2),Door,2022-12-13T00:00:00.000,2023-02-13T00:00:00.000,1512717578,,2022-12-12T00:00:00.000
582,2022-12-12T00:00:00.000,20906,Grout/ Caulk/ Seal,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Bathroom 1,2023-02-16T00:00:00.000,Violations Corrected,176734,2022-12-10T00:00:00.000,14120 WHISPERING PINES CT,0,598539,2023-02-16T00:00:00.000,26-9(c)(1),Bathtub/ Shower,2022-12-14T00:00:00.000,2023-02-16T00:00:00.000,1512582375,,2022-12-12T00:00:00.000
583,2022-12-12T00:00:00.000,20906,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Lock,0,Utility Room 1,2023-02-13T00:00:00.000,Violations Corrected,176748,2022-12-12T00:00:00.000,12625 GEORGIA AVE,0,597456,2023-01-18T00:00:00.000,26-8(e),Door,2022-12-13T00:00:00.000,2023-02-13T00:00:00.000,1512717578,,2022-12-12T00:00:00.000
584,2022-12-12T00:00:00.000,20906,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Lock,0,Balcony,2023-02-13T00:00:00.000,Violations Corrected,176748,2022-12-12T00:00:00.000,12625 GEORGIA AVE,0,597453,2023-01-18T00:00:00.000,26-8(e),Door,2022-12-13T00:00:00.000,2023-02-13T00:00:00.000,1512717578,,2022-12-12T00:00:00.000
585,2022-12-12T00:00:00.000,20906,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Foyer,2023-02-16T00:00:00.000,Violations Corrected,176734,2022-12-10T00:00:00.000,14120 WHISPERING PINES CT,0,598548,2023-01-18T00:00:00.000,26-9(a)(2),Door,2022-12-14T00:00:00.000,2023-02-16T00:00:00.000,1512582375,,2022-12-12T00:00:00.000
586,2022-12-12T00:00:00.000,20906,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Screen,0,Balcony,2023-02-13T00:00:00.000,Violations Corrected,176748,2022-12-12T00:00:00.000,12625 GEORGIA AVE,0,597454,2023-01-18T00:00:00.000,26-9(a)(2),Door,2022-12-13T00:00:00.000,2023-02-13T00:00:00.000,1512717578,,2022-12-12T00:00:00.000
587,2022-12-12T00:00:00.000,20906,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Bedroom 1,2023-02-16T00:00:00.000,Violations Corrected,176734,2022-12-10T00:00:00.000,14120 WHISPERING PINES CT,0,598534,2023-01-18T00:00:00.000,26-9(a)(1),Walls/ Ceiling - Interior,2022-12-14T00:00:00.000,2023-02-16T00:00:00.000,1512582375,,2022-12-12T00:00:00.000
588,2022-12-12T00:00:00.000,20906,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Living Room,2023-02-13T00:00:00.000,Violations Corrected,176748,2022-12-12T00:00:00.000,12625 GEORGIA AVE,0,597452,2023-01-18T00:00:00.000,26-9(c)(5),Floor,2022-12-13T00:00:00.000,2023-02-13T00:00:00.000,1512717578,,2022-12-12T00:00:00.000
589,2022-12-12T00:00:00.000,20906,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Screen,0,Bedroom 1,2023-02-16T00:00:00.000,Violations Corrected,176734,2022-12-10T00:00:00.000,14120 WHISPERING PINES CT,0,598536,2023-01-18T00:00:00.000,26-9(a)(2),Windows,2022-12-14T00:00:00.000,2023-02-16T00:00:00.000,1512582375,,2022-12-12T00:00:00.000
590,2022-12-12T00:00:00.000,20906,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Bedroom 2,2023-02-13T00:00:00.000,Violations Corrected,176748,2022-12-12T00:00:00.000,12625 GEORGIA AVE,0,597458,2023-01-18T00:00:00.000,26-6(a),Electrical Outlet,2022-12-13T00:00:00.000,2023-02-13T00:00:00.000,1512717578,,2022-12-12T00:00:00.000
591,2022-12-09T00:00:00.000,20850,Remove and maintain grounds,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",ROCKVILLE,Closed,General Condition,0,Exterior,2023-01-17T00:00:00.000,Violations Corrected,176679,2022-12-09T00:00:00.000,13910 LITTLE TREE CT,0,598562,2023-01-12T00:00:00.000,26-9(a)(8),Solid Waste,2022-12-15T00:00:00.000,2023-01-17T00:00:00.000,1512494782,,2022-12-09T00:00:00.000
592,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Laundry Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-29T00:00:00.000,1131 UNIVERSITY BLVD W,0,597198,2023-01-12T00:00:00.000,26-8(b)(1),Smoke Alarm,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1514342902,,2022-12-09T00:00:00.000
593,2022-12-09T00:00:00.000,20902,Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Covering,0,Entire Facility,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-29T00:00:00.000,1131 UNIVERSITY BLVD W,0,597177,2023-02-16T00:00:00.000,26-9(c)(5),Floor,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1514342902,,2022-12-09T00:00:00.000
594,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Tiles,0,Laundry Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-29T00:00:00.000,1131 UNIVERSITY BLVD W,0,597202,2023-01-12T00:00:00.000,26-9(a)(1),Walls/ Ceiling - Interior,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1514342902,,2022-12-09T00:00:00.000
595,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Cover Plate,0,Laundry Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-10T00:00:00.000,1131 UNIVERSITY BLVD W,0,597217,2023-02-15T00:00:00.000,26-6(a),Electrical Outlet,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1512605691,,2022-12-09T00:00:00.000
596,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Trash Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-15T00:00:00.000,1131 UNIVERSITY BLVD W,0,597195,2023-02-15T00:00:00.000,26-9(a)(1),Walls/ Ceiling - Interior,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1512994971,,2022-12-09T00:00:00.000
597,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Laundry Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-10T00:00:00.000,1131 UNIVERSITY BLVD W,0,597205,2023-01-12T00:00:00.000,26-8(b)(1),Smoke Alarm,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1512605691,,2022-12-09T00:00:00.000
598,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Tiles,0,Trash Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-15T00:00:00.000,1131 UNIVERSITY BLVD W,0,597209,2023-02-15T00:00:00.000,26-9(a)(1),Walls/ Ceiling - Interior,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1512994971,,2022-12-09T00:00:00.000
599,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Closer,0,Trash Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-15T00:00:00.000,1131 UNIVERSITY BLVD W,0,597181,2022-12-09T00:00:00.000,26-8(c),Door,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1512994971,,2022-12-09T00:00:00.000
600,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Globe,0,Stairwell,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-10T00:00:00.000,1131 UNIVERSITY BLVD W,0,597222,2023-02-15T00:00:00.000,26-6(a),Light/ Electrical Fixture,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1512605691,,2022-12-09T00:00:00.000
601,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Laundry Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-10T00:00:00.000,1131 UNIVERSITY BLVD W,0,597180,2023-01-12T00:00:00.000,26-9(a)(4),Washer/ Dryer,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1512605691,,2022-12-09T00:00:00.000
602,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Cover Plate,0,Hall,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-29T00:00:00.000,1131 UNIVERSITY BLVD W,0,597174,2023-02-15T00:00:00.000,26-6(a),Electrical Outlet,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1514342902,,2022-12-09T00:00:00.000
603,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Door,0,Trash Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-15T00:00:00.000,1131 UNIVERSITY BLVD W,0,597213,2023-02-15T00:00:00.000,26-9(a)(4),Trash Chute,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1512994971,,2022-12-09T00:00:00.000
604,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Laundry Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-29T00:00:00.000,1131 UNIVERSITY BLVD W,0,597186,2023-01-12T00:00:00.000,26-8(b)(1),Smoke Alarm,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1514342902,,2022-12-09T00:00:00.000
605,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Tiles,0,Trash Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-29T00:00:00.000,1131 UNIVERSITY BLVD W,0,597209,2023-02-15T00:00:00.000,26-9(a)(1),Walls/ Ceiling - Interior,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1514342902,,2022-12-09T00:00:00.000
606,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Door Latch,0,Trash Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-10T00:00:00.000,1131 UNIVERSITY BLVD W,0,597220,2023-02-15T00:00:00.000,26-9(a)(4),Trash Chute,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1512605691,,2022-12-09T00:00:00.000
607,2022-12-09T00:00:00.000,20902,Paint (clean/scrape/prep as necessary),"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Trash Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-15T00:00:00.000,1131 UNIVERSITY BLVD W,0,597210,2023-02-15T00:00:00.000,26-9(c)(3),Walls/ Ceiling - Interior,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1512994971,,2022-12-09T00:00:00.000
608,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Trash Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-29T00:00:00.000,1131 UNIVERSITY BLVD W,0,597212,2023-02-15T00:00:00.000,26-9(a)(4),Trash Compactor,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1514342902,,2022-12-09T00:00:00.000
609,2022-12-09T00:00:00.000,20906,Repair and display valid tags or remove,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Exterior,2023-01-19T00:00:00.000,Violations Corrected,176674,2022-12-08T00:00:00.000,14814 ROSE TRELLIS PL,0,597289,2023-01-19T00:00:00.000,26-9(a)(13),Automobile/ Vehicle,2022-12-12T00:00:00.000,2023-01-19T00:00:00.000,1512410472,,2022-12-09T00:00:00.000
610,2022-12-09T00:00:00.000,20902,Paint (clean/scrape/prep as necessary),"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Hall,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-29T00:00:00.000,1131 UNIVERSITY BLVD W,0,597219,2023-02-15T00:00:00.000,26-9(c)(3),Walls/ Ceiling - Interior,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1514342902,,2022-12-09T00:00:00.000
611,2022-12-09T00:00:00.000,20902,Re-charge,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Hall,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-10T00:00:00.000,1131 UNIVERSITY BLVD W,0,597207,2023-02-15T00:00:00.000,26-9(a)(12),Fire Extinguisher,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1512605691,,2022-12-09T00:00:00.000
612,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Laundry Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-10T00:00:00.000,1131 UNIVERSITY BLVD W,0,597185,2023-02-15T00:00:00.000,26-9(a)(4),Washer/ Dryer,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1512605691,,2022-12-09T00:00:00.000
613,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Trash Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-29T00:00:00.000,1131 UNIVERSITY BLVD W,0,597188,2023-02-15T00:00:00.000,26-9(a)(1),Walls/ Ceiling - Interior,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1514342902,,2022-12-09T00:00:00.000
614,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Trash Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-10T00:00:00.000,1131 UNIVERSITY BLVD W,0,597196,2023-02-15T00:00:00.000,26-9(a)(1),Walls/ Ceiling - Interior,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1512605691,,2022-12-09T00:00:00.000
615,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Laundry Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-29T00:00:00.000,1131 UNIVERSITY BLVD W,0,597193,2023-02-15T00:00:00.000,26-8(b)(1),Smoke Alarm,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1514342902,,2022-12-09T00:00:00.000
616,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Trash Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-15T00:00:00.000,1131 UNIVERSITY BLVD W,0,597196,2023-02-15T00:00:00.000,26-9(a)(1),Walls/ Ceiling - Interior,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1512994971,,2022-12-09T00:00:00.000
617,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Cover Plate,0,Laundry Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-15T00:00:00.000,1131 UNIVERSITY BLVD W,0,597217,2023-02-15T00:00:00.000,26-6(a),Electrical Outlet,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1512994971,,2022-12-09T00:00:00.000
618,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Tiles,0,Trash Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-29T00:00:00.000,1131 UNIVERSITY BLVD W,0,597194,2023-02-15T00:00:00.000,26-9(a)(1),Walls/ Ceiling - Interior,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1514342902,,2022-12-09T00:00:00.000
619,2022-12-09T00:00:00.000,20910,Remove and maintain grounds,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Rubbish (branches/ brush/ litter),0,Exterior,2022-12-12T00:00:00.000,Violation Unfounded,176696,2022-12-09T00:00:00.000,9475 GEORGIA AVE,0,597268,2022-12-12T00:00:00.000,26-9(a)(8),Solid Waste,2022-12-12T00:00:00.000,2022-12-12T00:00:00.000,1512505061,,2022-12-09T00:00:00.000
620,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Door,0,Trash Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-29T00:00:00.000,1131 UNIVERSITY BLVD W,0,597214,2023-02-15T00:00:00.000,26-9(a)(4),Trash Chute,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1514342902,,2022-12-09T00:00:00.000
621,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Hall,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-15T00:00:00.000,1131 UNIVERSITY BLVD W,0,597200,2023-02-15T00:00:00.000,26-9(a)(1),Walls/ Ceiling - Interior,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1512994971,,2022-12-09T00:00:00.000
622,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Laundry Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-15T00:00:00.000,1131 UNIVERSITY BLVD W,0,597186,2023-01-12T00:00:00.000,26-8(b)(1),Smoke Alarm,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1512994971,,2022-12-09T00:00:00.000
623,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Door,0,Trash Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-10T00:00:00.000,1131 UNIVERSITY BLVD W,0,597218,2023-02-15T00:00:00.000,26-9(a)(4),Trash Chute,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1512605691,,2022-12-09T00:00:00.000
624,2022-12-09T00:00:00.000,20902,Paint (clean/scrape/prep as necessary),"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Trash Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-29T00:00:00.000,1131 UNIVERSITY BLVD W,0,597210,2023-02-15T00:00:00.000,26-9(c)(3),Walls/ Ceiling - Interior,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1514342902,,2022-12-09T00:00:00.000
625,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Hall,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-29T00:00:00.000,1131 UNIVERSITY BLVD W,0,597176,2023-02-15T00:00:00.000,26-9(a)(1),Walls/ Ceiling - Interior,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1514342902,,2022-12-09T00:00:00.000
626,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Trash Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-10T00:00:00.000,1131 UNIVERSITY BLVD W,0,597188,2023-02-15T00:00:00.000,26-9(a)(1),Walls/ Ceiling - Interior,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1512605691,,2022-12-09T00:00:00.000
627,2022-12-09T00:00:00.000,20906,Remove,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Construction Material,0,Exterior,2023-01-19T00:00:00.000,Violations Corrected,176674,2022-12-08T00:00:00.000,14814 ROSE TRELLIS PL,0,597290,2023-01-19T00:00:00.000,26-9(a)(8),Solid Waste,2022-12-12T00:00:00.000,2023-01-19T00:00:00.000,1512410472,,2022-12-09T00:00:00.000
628,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Door,0,Trash Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-10T00:00:00.000,1131 UNIVERSITY BLVD W,0,597214,2023-02-15T00:00:00.000,26-9(a)(4),Trash Chute,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1512605691,,2022-12-09T00:00:00.000
629,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Operating Hardware,0,Trash Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-10T00:00:00.000,1131 UNIVERSITY BLVD W,0,597183,2023-02-15T00:00:00.000,26-9(a)(2),Door,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1512605691,,2022-12-09T00:00:00.000
630,2022-12-09T00:00:00.000,20902,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Closer,0,Trash Room,2023-02-16T00:00:00.000,Violations Corrected,176682,2022-12-29T00:00:00.000,1131 UNIVERSITY BLVD W,0,597181,2022-12-09T00:00:00.000,26-8(c),Door,2022-12-09T00:00:00.000,2023-02-16T00:00:00.000,1514342902,,2022-12-09T00:00:00.000
